galaxy,dcrra4_triangle_class,dcrra7_residual_map_zone,dcrra7_evidence_tier,dcrra7_proxy_support_flag,proxy_centroid_predicted_class,nearest_centroid_margin,dcrra3_recommended_class,dcrra3_class_stability,best_n,rrf_rc_over_rlast,rrf_A_over_vouter2,v_outer_kms,v_max_kms,gas_fraction_proxy,outer_baryon_fraction_proxy,n_points,estimated_family_delta_aic_minus_nfw_like,estimated_family_delta_aic_minus_rar_like,dcrra7_rationale,dcrra7_claim_boundary_note,rrf_aic_v2,curve_level_rrf_A_kms2,curve_level_rrf_rc_kpc,best_destructive_null,delta_aic_rrf_minus_best_destructive_null,best_neighbor_null,delta_aic_rrf_minus_best_neighbor_null,best_aic_v2,locked_aic_v2,delta_aic_locked_minus_best_continuum,locked_within_2_of_best,locked_within_10_of_best,grid_count_within_2_of_best,grid_count_within_10_of_best,response_family_strength_axis,halo_competitiveness_axis,rar_competitiveness_axis,nuisance_or_pathology_flag,overflex_neighbor_risk_flag,destructive_null_pass_flag,component_curve_external_validation_status
UGC07399,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,0.9065419376302268,NUISANCE_SENSITIVE,STABLE,1.75,0.291353286061929,0.6707760531594743,103.0,106.0,0.2621766922791814,0.1524088038457913,10,-17.840852245409465,-60.66454851394015,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,25.19060775348276,7946.124512276623,1.0967033820785237,shuffled_radius_rrf_nfixed,-133.99774689420067,saturating_n2,17.599390548883843,6.408125855072704,25.17465467027781,18.76652881520511,0,0,3,7,78.50540075934961,-17.840852245409465,-60.66454851394015,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC07524,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,0.4011515916222099,SN_RRF_FAMILY_LIKE,CAUTION-RECLASSIFY,1.75,0.3135420143107699,0.4987109485013919,79.9507661001444,83.8,0.254429464385582,0.3926402956763204,31,-30.311648908882816,-115.02812421192056,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,30.73832820117176,4644.735145312057,2.956482936935316,outer_step_median,-490.1022276491038,saturating_n2,18.67316199583836,11.28240412754846,30.795118732934696,19.51271460538624,0,0,3,6,145.3397731208034,-30.311648908882816,-115.02812421192056,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC07577,PATHOLOGY_ARCHIVE,PATHOLOGY_ARCHIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,PATHOLOGY_ARCHIVE,357.4066715372573,PATHOLOGY_ARCHIVE,STABLE,4.25,15.686399215167883,3955.5099046640366,15.9,17.8,0.1989044879820171,0.927193149005182,9,0.0377556672275618,-49.87989429118696,Core/pathology guard active; archive from physical interpretation.,Diagnostic residual-regime map only; not a physical dark-matter classification.,4.517804922188666,5226.47353165872,5.07,outer_step_median,0.4943823154241435,saturating_n4,0.0456122484305661,4.470531992631157,4.517804922188666,0.0472729295575087,1,1,41,41,49.87989429118696,0.0377556672275618,-49.87989429118696,1,1,0,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC07603,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,0.6380103728710798,SN_RRF_FAMILY_LIKE,STABLE,2.5,0.3473577448057511,0.8261887747208981,63.0,64.0,0.2690041200877587,0.1943062988158226,12,-15.146193731450955,-30.80067195113357,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,6.899608981535129,3394.8049527366134,1.2022264766620612,shuffled_radius_rrf_nfixed,-208.14785260492567,saturating_n2,1.1332017257554732,4.954938982760366,6.9105505623437296,1.955611579583364,1,1,7,17,45.94686568258452,-15.146193731450955,-30.80067195113357,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC07608,THREE_WAY_COMPETITIVE,MIXED_THREE_WAY_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,1.266437765578806,MIXED_COMPETITIVE,STABLE,2.25,0.4398733892228451,0.823054399049418,66.0,69.3,0.4120872740514944,0.1654315197428834,8,-2.368427867609194,0.5418003168328154,"NFW-like, RAR-like, and SN-RRF-family-like descriptions remain broadly competitive.",Diagnostic residual-regime map only; not a physical dark-matter classification.,5.105947506351235,3787.232807508991,1.8858679458382064,shuffled_radius_rrf_nfixed,-16.558738356277388,saturating_n2,0.6662186692687557,4.360518880957356,5.109407815905687,0.7488889349483312,1,1,14,39,2.368427867609194,-2.368427867609194,0.5418003168328154,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC08286,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,0.4017013800821472,NUISANCE_SENSITIVE,STABLE,2.25,0.1535164244385278,0.8784068199465662,83.5,84.3,0.1844248372604478,0.2105602065330416,17,-22.74282534697728,-32.97328559691554,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,25.401216416439905,5563.656832756115,1.3777751402338965,shuffled_radius_rrf_nfixed,-225.1286380317937,saturating_n2,12.599909618168438,12.458732036805667,25.347747220707195,12.889015183901527,0,0,3,6,55.716110943892815,-22.74282534697728,-32.97328559691554,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC08490,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,1.4620471534973811,MIXED_COMPETITIVE,WEAK-MISMATCH,1.5,0.2523586956216306,0.7743851096862977,77.75014469439913,80.1,0.3698138427351224,0.1714426678863903,30,-11.78433075756348,-11.699256177976228,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,22.09935298214661,5227.839259777744,0.9956052101599402,shuffled_radius_rrf_nfixed,-68.23034402180897,exp_saturating,14.778237952738248,7.768704690757376,22.097830831562607,14.329126140805233,0,0,4,8,23.483586935539705,-11.78433075756348,-11.699256177976228,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC08550,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,0.344481077844891,NUISANCE_SENSITIVE,STABLE,1.5,0.4754779836786927,0.7869391832887055,57.5,57.8,0.2321282205554838,0.2179274102079395,11,-14.29781603755098,-20.48507339847569,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,20.371305869094105,2440.9312770554056,0.8798262744779028,shuffled_radius_rrf_nfixed,-35.7275560283331,saturating_n2,11.285493667492007,7.974544603011256,20.38566726012869,12.411122657117437,0,0,4,10,34.78288943602667,-14.29781603755098,-20.48507339847569,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC08699,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.733877669280754,HALO_DOMINANT_LIKE,STABLE,1.0,0.3201496287129105,0.5618551305245786,182.0,202.0,0.0166714132798353,0.5148080304311073,41,-41.63063915678056,-48.22978766745116,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,110.36196500510164,19255.26946852409,2.3190402536585824,shuffled_radius_rrf_nfixed,-311.3401085756078,saturating_n1,71.83370513632173,38.57503605792372,110.44435022452916,71.86931416660545,0,0,1,3,89.86042682423172,-41.63063915678056,-48.22978766745116,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC08837,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.6678877388025866,SN_RRF_FAMILY_LIKE,STABLE,2.75,0.8742632018176828,1.107229068460373,46.6,48.0,0.2465833619672545,0.5195778610768297,8,-19.89496369732969,-53.28120961106248,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,5.761786851222767,2263.895352602065,3.345911148564107,outer_step_median,-23.518335257861523,saturating_n2,-0.4719339685304078,5.418228613197587,5.755756060854588,0.3375274476570009,1,1,11,34,73.17617330839217,-19.89496369732969,-53.28120961106248,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC09037,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,HIGH_DIAGNOSTIC,PROXY_SUPPORTED,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,0.5462524052295934,MIXED_COMPETITIVE,STABLE,4.25,0.1949587950478067,0.7387297769096364,153.00326793895613,160.0,0.1505548505957789,0.6697970183682188,22,-1.150286080068252,-11.005173183106995,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,101.06109869891532,17178.040640800053,13.82882565131004,outer_step_median,-107.1486336535239,saturating_n4,2.348397821735219,98.68753909853766,101.10166558457124,2.414126486033595,0,1,8,21,12.155459263175247,-1.150286080068252,-11.005173183106995,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC09133,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,0.5993431759860037,SN_RRF_FAMILY_LIKE,STABLE,3.5,0.0623068613619077,0.786587774810401,228.0,289.0,0.0093244541804845,0.365938415666359,68,-88.77901184794234,-1675.1397860196455,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,279.4851440063043,40202.68027440214,7.632958469016252,outer_step_median,-1189.7752664637346,saturating_n4,-8.175545186446755,279.5360611384721,280.4423127700773,0.906251631605187,1,1,3,6,1763.9187978675877,-88.77901184794234,-1675.1397860196455,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC11455,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NFW_TRIANGLE_DOMINANT,1.0342843581402277,SN_RRF_FAMILY_LIKE,STABLE,2.5,0.165639968436716,0.7055079565871091,272.0,291.0,0.0049736489617406,0.8126198759191177,36,-82.97769010465677,-72.91735481374951,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,128.3490632443879,41565.55742551837,10.421883442699809,outer_step_median,-314.2959022179833,saturating_n2,4.596169432207773,120.37401005920846,128.39474803682373,8.02073797761527,0,1,3,7,155.89504491840628,-82.97769010465677,-72.91735481374951,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC11557,PATHOLOGY_ARCHIVE,PATHOLOGY_ARCHIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.2312945322732336,PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,12.0,0.3135081201278987,0.8169710538255515,81.6,85.0,0.0151615207927254,1.3301757286860825,12,-9.485161252740102,-8.923992936976799,Core/pathology guard active; archive from physical interpretation.,Diagnostic residual-regime map only; not a physical dark-matter classification.,29.6207051785545,3311.5746971749086,7.308364713365162,outer_step_median,2.2321853586581746,saturating_n8,0.8205761522583792,28.625210795667066,29.621710169304475,0.9964993736374126,1,1,34,38,18.4091541897169,-9.485161252740102,-8.923992936976799,1,1,0,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC11820,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,THREE_WAY_COMPETITIVE,0.2448169586208659,NUISANCE_SENSITIVE,STABLE,1.0,0.42844569741116,0.7479051598313652,81.25,84.45,0.1542337505775448,0.244646233372781,10,-17.57054959349542,-876.6989069537154,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,62.86953109498173,5214.5142057292105,5.140031936496754,outer_step_median,-179.12424239021522,saturating_n1,51.96040617522969,10.907578880569172,62.84546054413069,51.93788166356151,0,0,2,3,894.2694565472109,-17.57054959349542,-876.6989069537154,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC11914,PATHOLOGY_ARCHIVE,PATHOLOGY_ARCHIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.1578866915897663,PATHOLOGY_ARCHIVE,STABLE,0.5,2.6104513273125383,12.398333663955134,284.0,305.0,0.0002200119684126,1.1001905599087485,65,-165.14386011640465,-306.67291740399025,Core/pathology guard active; archive from physical interpretation.,Diagnostic residual-regime map only; not a physical dark-matter classification.,284.69645235175426,31960.717644114047,0.837791898451055,shuffled_radius_rrf_nfixed,-198.1999129208166,saturating_n1,88.83213648027271,153.60143784916036,284.56465496332135,130.96321711416098,0,0,1,1,471.8167775203949,-165.14386011640465,-306.67291740399025,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC12506,NFW_TRIANGLE_DOMINANT,HALO_COMPARATOR_DOMINANT_ZONE,HIGH_DIAGNOSTIC,PROXY_SUPPORTED,NFW_TRIANGLE_DOMINANT,0.1639347372479833,HALO_DOMINANT_LIKE,STABLE,1.25,0.5588138382398594,0.4207338902587236,231.50485956022607,255.0,0.1186750773341874,0.3919813441677785,31,18.1340142828735,-52.08236443803299,NFW-like comparator is favored in the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,18.614513431657382,42228.45731103607,3.16873315987255,shuffled_radius_rrf_nfixed,-25.96460047638913,exp_saturating,7.209057519045755,12.21141069483032,18.610022237968955,6.398611543138635,0,1,5,18,52.08236443803299,18.1340142828735,-52.08236443803299,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC12632,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,0.3517300618262979,NUISANCE_SENSITIVE,STABLE,2.0,0.2790514196762241,0.5257935739194929,73.05001711156541,73.2,0.2285957538576277,0.3061159266571158,15,-3.896593420763652,-91.71973413655462,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,7.839577953094866,3938.353161301627,2.431397779319403,shuffled_radius_rrf_nfixed,-92.12141493652726,saturating_n2,3.080977928346857,4.747849733878672,7.827572755192388,3.079723021313716,0,1,6,18,95.61632755731827,-3.896593420763652,-91.71973413655462,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGC12732,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,1.3329595342798108,NUISANCE_SENSITIVE,STABLE,1.25,0.3909351694997896,0.6794584423461238,93.17963833370464,98.0,0.3056730110039505,0.250601195861304,16,-17.678028655656757,-71.42095534943749,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,39.85717166436257,5930.224649591072,2.940198316418664,shuffled_radius_rrf_nfixed,-185.9056559792876,saturating_n1,33.12916389700352,6.72452888352921,39.86133349630149,33.13680461277227,0,0,2,5,89.09898400509425,-17.678028655656757,-71.42095534943749,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGCA442,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,1.5771089605639732,NUISANCE_SENSITIVE,STABLE,1.75,0.4057639903245413,0.8824432380503147,56.5,57.8,0.7104378330876915,0.1553056621505208,8,-11.84606598940119,-31.189718502770567,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,18.77388689106835,2917.8865000694605,2.28068790112428,shuffled_radius_rrf_nfixed,-138.60554167602697,saturating_n2,10.931025679724256,7.089142850267503,18.852849941067607,11.763707090800104,0,0,3,9,43.03578449217176,-11.84606598940119,-31.189718502770567,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
UGCA444,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_SUPPORTED,NUISANCE_SENSITIVE,1.407205846851154,NUISANCE_SENSITIVE,STABLE,1.25,0.3128539025927373,0.5859906694306868,35.6,38.3,0.895069351032576,0.2152550972099481,36,1.864855447144956,-58.65216688672729,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,21.484600299505505,776.952176672063,0.8355662430474063,shuffled_radius_rrf_nfixed,-77.87148820108928,arctan_saturating,15.333107933812054,6.08427803441351,21.49523556743196,15.410957533018452,0,0,2,7,58.65216688672729,1.864855447144956,-58.65216688672729,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD
