galaxy,dcrra4_triangle_class,zone,dcrra7_evidence_tier,dcrra7_proxy_support_flag,proxy_centroid_predicted_class,nearest_centroid_margin,dcrra3_recommended_class,dcrra3_class_stability,best_n,rrf_rc_over_rlast,rrf_A_over_vouter2,v_outer_kms,v_max_kms,gas_fraction_proxy,outer_baryon_fraction_proxy,n_points,estimated_family_delta_aic_minus_nfw_like,estimated_family_delta_aic_minus_rar_like,dcrra7_rationale,dcrra7_claim_boundary_note,rrf_aic_v2,curve_level_rrf_A_kms2,curve_level_rrf_rc_kpc,best_destructive_null,delta_aic_rrf_minus_best_destructive_null,best_neighbor_null,delta_aic_rrf_minus_best_neighbor_null,best_aic_v2,locked_aic_v2,delta_aic_locked_minus_best_continuum,locked_within_2_of_best,locked_within_10_of_best,grid_count_within_2_of_best,grid_count_within_10_of_best,response_family_strength_axis,halo_competitiveness_axis,rar_competitiveness_axis,nuisance_or_pathology_flag,overflex_neighbor_risk_flag,destructive_null_pass_flag,component_curve_external_validation_status,rotmod_points,Rlast_kpc,median_abs_residual_norm,max_abs_residual_norm,roughness_rms_diff,median_err_fraction,negative_vbar2_proxy_fraction,negative_residual_v2_fraction,kernel_curve_corr,kernel_curve_rmse,winning_comparator,winning_comparator_family,winning_aic,params_json,rss,winner_existing_aic,winner_existing_aic_family,winner_existing_aic_score,winner_existing_aicc,winner_existing_aicc_family,winner_existing_aicc_score,winner_existing_bic,winner_existing_bic_family,winner_existing_bic_score,winner_poly_degree_aic,winner_poly_degree_aic_degree,winner_poly_degree_aic_score,winner_poly_degree_aicc,winner_poly_degree_aicc_degree,winner_poly_degree_aicc_score,winner_poly_degree_bic,winner_poly_degree_bic_degree,winner_poly_degree_bic_score,phase5_winning_comparator,phase5_winning_comparator_family,phase5_overflex_winner,response_family_zone_flag,nuisance_or_pathology_zone_flag,halo_or_mixed_zone_flag,phase5_overflex_winner_flag,existing_aicc_overflex_flag,existing_bic_overflex_flag,poly_aicc_high_flex_flag,snrrf_existing_aicc_winner_flag,low_point_count_flag,high_median_error_flag,high_roughness_flag,high_negative_residual_fraction_flag,phase6_failure_boundary_score
NGC3769,THREE_WAY_COMPETITIVE,MIXED_THREE_WAY_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,0.2742812447190732,MIXED_COMPETITIVE,STABLE,4.75,0.1255853561955343,0.7893428798718538,118.0,126.0,0.1458627926780492,0.2450496768170066,12,-2.576341088834215,-2.652201388007452,"NFW-like, RAR-like, and SN-RRF-family-like descriptions remain broadly competitive.",Diagnostic residual-regime map only; not a physical dark-matter classification.,6.972738281074975,10623.33897485264,5.204362780505676,shuffled_radius_rrf_nfixed,-32.46500903260439,saturating_n4,0.5295902603245981,6.318535436167601,6.952557703068828,0.6340222669012263,1,1,33,38,5.228542476841668,-2.576341088834215,-2.652201388007452,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,12,37.16,0.5047798800632001,0.785613149956909,0.0649118376301413,0.0613166529942575,0.0,0.25,0.9199414096679832,0.3281023977313657,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-6.850288843088439,"{""gas_coef"": 8.669151642831133, ""stellar_coef"": -0.6592916366943984}",0.1008024894769121,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-6.850288843088439,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-52.02065318162168,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-52.38417321537901,POLY4_NULL,4,-228.87879066898304,POLY4_NULL,4,-227.1140847866301,POLY4_NULL,4,-220.4343933984133,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,False,0,0,1,0,0,0,0,0,0,0,1,0,1
NGC3877,PATHOLOGY_ARCHIVE,PATHOLOGY_ARCHIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_AMBIGUOUS_NEAR_TIE,UNRESOLVED_TRIANGULAR,0.0162485383337926,PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,12.0,0.2256837395994895,0.8821634097143458,170.5007331362537,171.0,0.0146172435737962,1.377737799487453,13,-51.19172733477,-99.38533964063252,Core/pathology guard active; archive from physical interpretation.,Diagnostic residual-regime map only; not a physical dark-matter classification.,59.42355372904125,9979.390293630444,2.5146186409942675,shuffled_radius_rrf_nfixed,2.619974481845766,saturating_n8,14.67091025545757,43.90534447122996,59.4227619674885,15.517417496258538,0,0,15,26,150.57706697540252,-51.19172733477,-99.38533964063252,1,1,0,NOT_TESTED_DATA_AVAILABILITY_HOLD,13,11.35,0.2876091192101959,0.4237913658175811,0.03452810356102,0.0335294117647058,0.0,0.8461538461538461,-0.0068070523684937,0.998920024473392,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-2.641664463861641,"{""coef"": [-0.2248366333431731, -3.7006042272965103, 40.52740648346355, -118.25817621243296, 130.65441248972172, -49.31093079855139], ""degree"": 5}",0.0149216868162829,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-2.641664463861641,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-62.00855687867033,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-72.61886073390112,POLY6_NULL,6,-308.00531631407466,POLY6_NULL,6,-304.50531631407466,POLY6_NULL,6,-296.1831601352771,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,1,1,1,0,0,0,0,1,4
NGC3893,THREE_WAY_COMPETITIVE,MIXED_THREE_WAY_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,0.4440129995965451,MIXED_COMPETITIVE,STABLE,3.0,0.2009322395221461,0.6793149981012401,176.0,194.0,0.0732720978196661,0.5758161479855373,10,-2.395223145882034,-2.7379741671643822,"NFW-like, RAR-like, and SN-RRF-family-like descriptions remain broadly competitive.",Diagnostic residual-regime map only; not a physical dark-matter classification.,5.535297620794564,20536.304378032444,4.206972570267574,shuffled_radius_rrf_nfixed,-26.521131732662653,saturating_n4,-0.4104463523901192,5.536142287271633,5.5394434797465895,0.0033011924749564,1,1,17,39,5.133197313046416,-2.395223145882034,-2.7379741671643822,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,10,19.05,0.3685300781249999,0.6509464650051653,0.0344114562094452,0.0422675026123302,0.0,0.4,0.93400615966436,0.5240325973040023,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-23.08682790942144,"{""coef"": [-0.6240468915790938, 0.26930020449857595, 9.41168040978118, -23.109387501439098, 22.514254588460812, -8.154133558279858], ""degree"": 5}",0.0013660218635681,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-23.08682790942144,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-48.98437605415336,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-75.16886549618908,POLY6_NULL,6,-356.9684409859452,POLY6_NULL,6,-353.4684409859452,POLY6_NULL,6,-345.14628480714765,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,0,1,1,1,1,1,0,1,0,0,0,3
NGC3917,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,0.2407539174483142,SN_RRF_FAMILY_LIKE,STABLE,2.75,0.2345598019978817,0.7641541104504481,137.0,138.0,0.0367328159500364,0.5510873674676328,17,-33.201477752282884,-37.44839291140221,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,14.647601591136684,12572.996402810028,3.6612974208622937,shuffled_radius_rrf_nfixed,-507.4972126910008,saturating_n2,-6.75880829593865,12.29180745246142,14.677736830308596,2.385929377847175,0,1,3,10,70.64987066368509,-33.201477752282884,-37.44839291140221,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,17,14.86,0.2961524854813789,0.5299894240502958,0.0213595191481516,0.0317073170731707,0.0,0.0588235294117647,0.9076868315565576,0.3119320711550701,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-10.015242901422749,"{""coef"": [-0.20053596379875438, 2.9354381766575957, -8.26038438600195, 12.494875466673252, -9.23967868678461, 2.8024068490680953], ""degree"": 5}",0.0119799199582082,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-10.015242901422749,NUISANCE_GRADIENT_PROXY,NUISANCE_PROXY,-103.11230777183536,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-106.38224403385144,POLY4_NULL,4,-292.1985908254965,POLY4_NULL,4,-290.4338849431436,POLY4_NULL,4,-283.7541935549268,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,1,0,0,0,0,0,0,1
NGC3953,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_AMBIGUOUS_NEAR_TIE,NFW_TRIANGLE_DOMINANT,0.0902536512750566,UNRESOLVED_OR_WEAK,WEAK-MISMATCH,4.0,0.1927907956342734,0.5856043676211612,223.0,224.0,0.0036726045377133,1.122566912666653,8,-0.9589545220763156,-15.327266999178224,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,4.745370256360253,20639.70805016988,3.121156619259553,shuffled_radius_rrf_nfixed,-0.0155470247089652,saturating_n4,0.0329557407986103,4.711550118205587,4.743090527567326,0.0315404093617397,1,1,41,41,16.28622152125454,-0.9589545220763156,-15.327266999178224,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,8,15.68,0.1571047004765831,0.2298120613726397,0.0107705716242341,0.027354260089686,0.0,1.0,0.1709969760007574,0.6661542924941107,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-18.245500820279773,"{""coef"": [0.21270488979428712, -6.48731086774255, 35.87556156281608, -82.77319451676468, 83.05266739938433, -29.94302168357514], ""degree"": 5}",0.0005027230386659,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-18.245500820279773,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-46.57280706527025,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-64.92265235108201,POLY6_NULL,6,-364.686708998635,POLY6_NULL,6,-361.186708998635,POLY6_NULL,6,-352.86455281983746,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,1,1,0,1,0,0,1,3
NGC3972,THREE_WAY_COMPETITIVE,MIXED_THREE_WAY_COMPETITIVE_ZONE,HIGH_DIAGNOSTIC,PROXY_SUPPORTED,THREE_WAY_COMPETITIVE,0.1408644758345723,MIXED_COMPETITIVE,STABLE,1.75,0.2992767913822083,0.5586210797632447,134.0,134.0,0.0385254628269916,0.5772315660503452,10,-2.1843017469927624,-2.407622908430909,"NFW-like, RAR-like, and SN-RRF-family-like descriptions remain broadly competitive.",Diagnostic residual-regime map only; not a physical dark-matter classification.,16.783590497606998,10497.101136997611,2.623724068846401,shuffled_radius_rrf_nfixed,-61.84666800498941,saturating_n2,6.769095085116351,9.749448689132524,16.779076714509635,7.029628025377111,0,1,4,12,4.591924655423672,-2.1843017469927624,-2.407622908430909,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,10,8.72,0.1790685425484517,0.4740580864335041,0.0187605162550127,0.0427611940298507,0.0,0.1,0.8771456337039831,0.1665965693533223,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-10.01902753116196,"{""coef"": [-0.037443599931829705, -1.2020969225556777, 16.284958994692158, -48.02698858190869, 54.91879196605592, -21.460631929550008], ""degree"": 5}",0.0036922292978222,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-10.01902753116196,NUISANCE_GRADIENT_PROXY,NUISANCE_PROXY,-53.00696830511608,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-65.22558894798621,POLY6_NULL,6,-331.0565055507252,POLY6_NULL,6,-327.5565055507252,POLY6_NULL,6,-319.23434937192764,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,0,1,1,0,1,1,0,1,0,0,0,2
NGC3992,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,MEDIUM_DIAGNOSTIC,PROXY_AMBIGUOUS_NEAR_TIE,NFW_TRIANGLE_DOMINANT,0.0671095189237069,SN_RRF_FAMILY_LIKE,STABLE,3.0,0.6962696184160729,0.6238252687227074,241.0,272.0,0.06005394060121,0.4823361718978666,9,2.845883619940333,-19.05189387227343,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,7.24924102557846,43090.89195989909,5.155411210648926,constant_floor,-0.3475050438264606,exp_saturating,0.1172669997670325,7.250354297394258,7.251636752531045,0.0012824551367867,1,1,39,41,19.05189387227343,2.845883619940333,-19.05189387227343,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,9,46.02,0.3627176167765707,0.5389287202355332,0.0166039765322605,0.0249999999999999,0.0,0.0,0.9634238121761614,0.1475254274182871,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-7.145997398438901,"{""coef"": [1.9790485143439105, -19.404394848731638, 74.13176839174145, -129.45232025242834, 106.91077574634443, -33.74243790069149], ""degree"": 5}",0.0026810531438981,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-7.145997398438901,NUISANCE_GRADIENT_PROXY,NUISANCE_PROXY,-55.53939868016797,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-59.88558410958496,POLY6_NULL,6,-312.2420720552634,POLY6_NULL,6,-308.7420720552634,POLY6_NULL,6,-300.41991587646584,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,0,1,1,0,1,0,0,0,2
NGC4010,UNRESOLVED_TRIANGULAR,UNRESOLVED_TRIANGULAR_ZONE,LOW_UNRESOLVED,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,THREE_WAY_COMPETITIVE,0.3024943591739495,MIXED_COMPETITIVE,STABLE,4.5,0.5256689605596522,0.7145729854714572,124.0,129.0,0.0567674281678961,0.6494670720603538,12,-11.15399236816166,-9.545342188770384,Comparator margins do not support a stable residual-regime assignment.,Diagnostic residual-regime map only; not a physical dark-matter classification.,13.270572857107751,11569.612160803768,5.08886139474887,outer_step_median,-37.83111398776619,saturating_n4,0.741133896056823,12.502100303547364,13.28750141580294,0.7854011122555775,1,1,17,36,20.699334556932044,-11.15399236816166,-9.545342188770384,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,12,10.47,0.1833178167273673,0.3695958311654526,0.025552500799183,0.0495777591973244,0.0,0.3333333333333333,0.9473271897411694,0.2287390809534668,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-21.473672527756648,"{""coef"": [0.09652416165194781, -0.08187816333279023, -12.257995156552587, 48.21834779194864, -59.163019320169816, 23.525810419293798], ""degree"": 5}",0.0030861031051365,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-21.473672527756648,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-70.38903317735067,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-84.27959327862266,POLY5_NULL,5,-332.4456356886682,POLY5_NULL,5,-329.9001811432136,POLY5_NULL,5,-322.31235896398454,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,0,0,1,1,1,1,0,0,0,0,0,2
NGC4013,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,MEDIUM_DIAGNOSTIC,PROXY_AMBIGUOUS_NEAR_TIE,NFW_TRIANGLE_DOMINANT,0.063990130743083,UNRESOLVED_OR_WEAK,STABLE,0.75,0.5814867725017985,0.8242986093402892,178.0,198.0,0.0406969536526795,0.4171963199091023,36,-54.797141541252486,-78.43495211755473,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,95.72973808312996,20824.90205456224,8.18475822216528,shuffled_radius_rrf_nfixed,-151.31542697267705,saturating_n1,58.87877670952327,34.0823685019848,95.65371726225906,61.57134876027426,0,0,1,3,133.23209365880723,-54.797141541252486,-78.43495211755473,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,36,31.01,0.3681411280141397,0.6161695461431639,0.0508758355737878,0.0295868347338935,0.0,0.25,0.8838395169062835,0.3537588121259196,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-9.61486468025102,"{""coef"": [1.7993589495061006, -26.148276491434395, 114.18324489155518, -218.1508078087202, 194.78711640782086, -66.07710688907207], ""degree"": 5}",0.0662772850184353,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-9.61486468025102,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-211.81081984471533,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-205.2062579381166,POLY6_NULL,6,-213.978319989209,POLY6_NULL,6,-210.478319989209,POLY6_NULL,6,-202.15616381041147,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,0,1,0,3
NGC4088,THREE_WAY_COMPETITIVE,MIXED_THREE_WAY_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,UNRESOLVED_TRIANGULAR,0.3183179734300698,MIXED_COMPETITIVE,STABLE,4.0,0.8583586836748988,0.8830236705413889,171.0,182.0,0.0497242113485385,0.9990734550801956,12,0.7648705353202896,-2.767577019440136,"NFW-like, RAR-like, and SN-RRF-family-like descriptions remain broadly competitive.",Diagnostic residual-regime map only; not a physical dark-matter classification.,11.87828080081249,42480.21156866856,24.9497691282088,outer_step_median,-15.765628578943236,saturating_n4,0.2251227819407528,11.652182384422172,11.87832553427164,0.2261431498494666,1,1,24,36,2.767577019440136,0.7648705353202896,-2.767577019440136,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,12,21.48,0.4688188331452414,1.3243597859170344,0.0740395818781497,0.0406057042046456,0.0,0.8333333333333334,0.8320041456173732,0.7825331186488359,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,10.387037880296244,"{""gas_coef"": 4.1989729865234295, ""stellar_coef"": -0.601980187344188}",0.1263835029789503,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,10.387037880296244,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-49.30675830645264,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,-49.670278340209975,POLY6_NULL,6,-211.19288508915844,POLY6_NULL,6,-207.69288508915844,POLY6_NULL,6,-199.3707289103609,BARYONIC_MISMATCH_PROXY,BARYONIC_SYSTEMATICS_PROXY,False,0,0,1,0,0,0,1,0,0,0,1,1,2
NGC4100,NFW_TRIANGLE_DOMINANT,HALO_COMPARATOR_DOMINANT_ZONE,HIGH_DIAGNOSTIC,PROXY_SUPPORTED,NFW_TRIANGLE_DOMINANT,0.6208151384943608,HALO_DOMINANT_LIKE,STABLE,3.0,0.4084266854895712,0.6119712318747283,158.50078864157112,195.0,0.0351661641969446,0.5881829535277142,24,18.216362037891184,-3.1676446150593627,NFW-like comparator is favored in the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,23.29910034716039,20472.366039367866,3.150717766701765,shuffled_radius_rrf_nfixed,-33.354343576003274,saturating_n4,-0.8531371432253572,23.232039060262952,23.31115847735328,0.0791194170903217,1,1,11,36,3.1676446150593627,18.216362037891184,-3.1676446150593627,0,0,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,24,22.76,0.3966375380634889,0.5715067449497463,0.0549017498815241,0.0349697455955604,0.0,0.1666666666666666,0.8743323733968862,0.1454612482843593,SN_RRF_SATURATING_FAMILY,SN_RRF_FAMILY,12.376799760595889,"{""amplitude"": 0.3341284297873926, ""n"": 8.0, ""scale"": 0.5}",0.0970129383894691,SN_RRF_SATURATING_FAMILY,SN_RRF_FAMILY,12.376799760595889,SN_RRF_SATURATING_FAMILY,SN_RRF_FAMILY,-122.15789094442457,SN_RRF_SATURATING_FAMILY,SN_RRF_FAMILY,-119.55093878092752,POLY6_NULL,6,-195.63883710789847,POLY6_NULL,6,-192.13883710789847,POLY6_NULL,6,-183.81668092910093,SN_RRF_SATURATING_FAMILY,SN_RRF_FAMILY,False,0,0,1,0,0,0,1,1,0,0,1,0,1
NGC4157,NUISANCE_SENSITIVE,NUISANCE_SENSITIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_AMBIGUOUS_NEAR_TIE,THREE_WAY_COMPETITIVE,0.0631085560303987,NUISANCE_SENSITIVE,STABLE,1.5,0.5632411802959979,0.7565471874706314,185.0,201.0,0.0668327980288619,0.5970867406866325,17,-4.966602913991842,-7.649058184769352,Classification is dominated by nuisance-boundary sensitivity and is not mapped as a physical residual regime.,Diagnostic residual-regime map only; not a physical dark-matter classification.,14.62812694184428,22815.6415391522,12.13219040847764,shuffled_radius_rrf_nfixed,-76.64324681948935,saturating_n2,4.633415112566164,9.497860379233266,14.635466751654114,5.137606372420848,0,1,6,15,12.615661098761194,-4.966602913991842,-7.649058184769352,1,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,17,29.61,0.368645288531775,0.7387332125639156,0.0545296047677707,0.03646408839779,0.0,0.5294117647058824,0.9337032270373598,0.5214088244859909,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-8.00661874961105,"{""coef"": [0.09494086704331056, -9.108930874176345, 37.83427762193945, -58.96514067220293, 41.9102654116666, -11.352822799440201], ""degree"": 5}",0.0281899660334412,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-8.00661874961105,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-88.43404288807997,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-91.83476282374268,POLY6_NULL,6,-251.1704698238832,POLY4_NULL,4,-249.3629027694228,POLY4_NULL,4,-242.6832113812061,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,1,1,0,0,0,0,1,1,5
NGC4183,SN_RRF_RAR_ADVANTAGE_NFW_COMPETITIVE,RESPONSE_FAMILY_WITH_NFW_COMPETITIVE_ZONE,MEDIUM_WITH_PROXY_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,NUISANCE_SENSITIVE,0.3752996202626,SN_RRF_FAMILY_LIKE,STABLE,1.5,0.123282773957538,0.6790746966138612,110.5011312159292,115.0,0.2038578648370536,0.3486266000573276,23,0.3705825763522785,-51.16669268964412,SN-RRF-family-like margin is strong relative to RAR-like while NFW-like remains competitive.,Diagnostic residual-regime map only; not a physical dark-matter classification.,13.444592010561784,8529.522119321326,2.6356157860499865,shuffled_radius_rrf_nfixed,-83.60032751889733,arctan_saturating,6.533298500953398,6.434489707680374,13.448433406248885,7.013943698568509,0,1,5,15,51.16669268964412,0.3705825763522785,-51.16669268964412,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,23,21.02,0.4364577208140532,0.739720781294787,0.024761085766499,0.0504854368932038,0.0,0.0,0.9060103812676762,0.110474163961511,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-57.23774653728627,"{""coef"": [-0.08222861541484061, 3.4477881092974116, -9.906943618314404, 13.726071154581518, -8.107473841243621, 1.5790552065293635], ""degree"": 5}",0.0079569025013202,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-57.23774653728627,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-166.04182318709783,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-164.47885789152292,POLY6_NULL,6,-328.1901147779881,POLY6_NULL,6,-324.6901147779881,POLY6_NULL,6,-316.3679585991905,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,0,0,0,2
NGC4214,SN_RRF_FAMILY_TRIANGLE_DOMINANT,RESPONSE_FAMILY_DOMINANT_ZONE,LOW_TO_MEDIUM_RECLASSIFICATION_CAUTION,PROXY_MISMATCH_DIAGNOSTIC_CAUTION,THREE_WAY_COMPETITIVE,0.167444972441368,MIXED_COMPETITIVE,WEAK-MISMATCH,0.5,0.4455934256136883,0.8429861473753444,80.50006211177728,80.6,0.0973905972681566,0.1873241197112461,14,-14.4172119458236,-20.9103198878911,SN-RRF-family-like comparator dominates the triangular diagnostic margin.,Diagnostic residual-regime map only; not a physical dark-matter classification.,23.005263738770417,5317.460921651449,1.0660893066475543,shuffled_radius_rrf_nfixed,-3.544868303795504,saturating_n1,13.27394252897314,7.637179456414689,23.00579535378477,15.36861589737008,0,0,2,8,35.3275318337147,-14.4172119458236,-20.9103198878911,0,1,1,NOT_TESTED_DATA_AVAILABILITY_HOLD,14,5.63,0.6615546752753746,0.8315624218781342,0.027565648060402,0.0828080800897612,0.0,0.0,0.9215867567535044,0.2303708354998621,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-44.075283784760245,"{""coef"": [0.5240455096371265, -6.6364650072711875, 35.42899100551606, -66.44030518981205, 54.5230523301885, -16.563273938086663], ""degree"": 5}",0.003173724192537,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-44.075283784760245,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-93.4866964058186,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-101.65235242812706,POLY6_NULL,6,-346.20424053350206,POLY6_NULL,6,-342.70424053350206,POLY5_NULL,5,-334.8280161329289,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,1,0,0,1,1,1,1,0,0,1,0,0,3
NGC4217,PATHOLOGY_ARCHIVE,PATHOLOGY_ARCHIVE_ZONE,PASS_THROUGH_CAUTION,PROXY_AMBIGUOUS_NEAR_TIE,UNRESOLVED_TRIANGULAR,0.0300355042944531,PATHOLOGY_ARCHIVE,CAUTION-RECLASSIFY,12.0,0.1384154772051793,0.8905838106602119,178.0,191.0,0.0169531319570333,0.8335062271177882,19,-55.44303157343886,-51.14911631353899,Core/pathology guard active; archive from physical interpretation.,Diagnostic residual-regime map only; not a physical dark-matter classification.,1054.412555713761,30258.24142669095,14.758539936289798,outer_step_median,25.78051221251121,saturating_n8,29.063719531586003,1022.5863332198696,1054.3961516061688,31.8098183862993,0,0,7,19,106.59214788697784,-55.44303157343886,-51.14911631353899,1,1,0,NOT_TESTED_DATA_AVAILABILITY_HOLD,19,16.72,0.3108297531877287,1.6690992583007194,0.095951568259106,0.0368279569892473,0.0,0.631578947368421,0.3544382622173678,1.394947210552398,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,2.3991330267071937,"{""coef"": [0.42855700953543846, -24.98654811108376, 117.17953686456671, -215.48288682301057, 179.00371560537883, -55.96169890081711], ""degree"": 5}",0.0435986908119054,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,2.3991330267071937,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-96.46617557439154,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,-97.7995416993929,POLY6_NULL,6,-234.733103493254,POLY6_NULL,6,-231.233103493254,POLY6_NULL,6,-222.9109473144564,OVERFLEX_POLY5_NULL,OVERFLEX_NULL,True,0,1,0,1,1,1,1,0,0,0,1,1,5
